shot_id,acc_x_mean,acc_x_median,acc_x_std,acc_x_min,acc_x_max,acc_y_mean,acc_y_median,acc_y_std,acc_y_min,acc_y_max,acc_z_mean,acc_z_median,acc_z_std,acc_z_min,acc_z_max,acc_mag_mean,acc_mag_median,acc_mag_std,acc_mag_min,acc_mag_max,gyro_x_mean,gyro_x_median,gyro_x_std,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_median,gyro_y_std,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_median,gyro_z_std,gyro_z_min,gyro_z_max,gyro_mag_mean,gyro_mag_median,gyro_mag_std,gyro_mag_min,gyro_mag_max,label,timestamp,player
1779007926393,5.624231435490196,3.175207,7.514464515175552,-2.751207,28.568478,-7.097990805882353,-7.397238,2.865493451900988,-13.847064,-1.1414455,0.31904479911764705,3.2674327,8.022057232977827,-20.391512,9.942433,13.061203719140055,10.45806371355304,6.227538488635026,6.264489442276236,30.287381220279634,-0.013136043843137268,-0.46140674,1.7735967553991345,-3.7919245,4.4131255,-0.3805303182352941,0.09787416,2.6207251613017855,-6.637732,2.970048,-0.24321930029411765,-0.17231178,1.1305013462061844,-2.5267513,1.711799,2.9519752700237554,2.635476887501653,1.6160606726863322,0.6263489805052601,8.078568802331958,forehand,2026-05-17 10:52:06.393,1
1779007936056,9.834919021568629,5.377849,11.339977590988033,1.7199535,53.90785,-1.4341167229411764,-2.9200883,7.72884159863265,-9.663361,17.331287,-1.7890702009803923,-0.25990942,7.003224909858501,-21.606018,10.343677,15.139422434996805,11.505829912159172,10.373612990785944,6.135906082437034,55.048435867228655,0.38732421927450983,-1.1807485,4.655032321769176,-4.16358,15.873857,0.002668471568627471,1.2742283,3.4211498559932507,-10.676406,4.2249675,0.22282982780392155,-0.42864886,2.1841423608302613,-2.8284965,5.9203877,4.70353544820114,3.3926971857328754,3.9726607443032607,1.318032399990279,17.09855530943158,forehand,2026-05-17 10:52:16.056,1
1779007939729,8.781495580392157,5.149081,9.294506180166612,1.2276827,36.039974,-3.7766597258823533,-6.1683574,8.688784605919274,-20.983194,13.21346,-2.4542617027843137,0.86357003,8.150922803100798,-23.205,11.489913,15.804155034460836,12.5891969177405,8.53831782136698,4.739498745767787,39.759145400879106,0.06639043892156861,-0.9537071,4.511854163716063,-6.050221,15.301792,0.35135216156862753,1.61246,3.101979160352138,-8.170561,3.2671325,0.05868010456862744,-0.6255956,2.472655040581542,-3.8165596,6.3627524,4.937417733379463,3.6922058568217957,3.3706668892768996,1.5090563241026143,16.460869471316986,forehand,2026-05-17 10:52:19.729,1
1779007943729,11.368541783529412,7.302616,9.979933613771376,-1.7558857,36.325035,-4.627336472156863,-5.8138266,4.656055270974878,-13.086499,6.4067073,-1.5327070343137255,0.5341917,7.300935724458461,-18.360146,14.109368,15.69320826409691,13.18713812190461,8.913167014272505,3.7504634835561816,38.941594139644515,-0.2183258018627451,-1.2257572,3.963116120869705,-5.1252766,11.513597,-0.48892949196078433,-0.32851094,3.120192146831737,-7.4719925,3.539316,-0.6241204026666667,-0.9919246,1.8443575673054564,-3.8762162,3.59045,4.785244791473674,3.9647707945066557,2.485311561680534,1.6604652141865939,12.473500634642688,forehand,2026-05-17 10:52:23.729,1
1779008038309,7.626029432529412,4.414867,10.067829419417167,-4.3621664,43.09825,-5.691022886862745,-6.840289,5.404813581967064,-15.586181,4.9682226,-1.2296320149019608,1.0576038,8.820596889715327,-21.092188,9.602276,14.92630906464076,12.268871982947669,8.66156537519163,5.572305038430881,45.255014625067254,0.17252588735294117,-0.24035762,3.1186448394477573,-4.1221666,12.505521,-0.37771303127450984,0.028629854,2.875728555273908,-8.659133,3.05141,0.22117444388235294,-0.21385837,2.128100914395872,-2.9206448,6.1066813,3.739087265296628,3.0251530163785754,2.9137539824885144,0.44912108361728614,14.657936518421756,forehand,2026-05-17 10:53:58.309,1
1779008041840,9.316767418235294,4.4543924,12.685419409529807,0.39764944,55.82423,-2.850455093529412,-5.3598833,6.047603127185235,-10.615563,9.238163,-0.5808800756862746,1.0408354,8.803608478320463,-22.867239,10.9317665,15.337958617655492,10.564289628493059,11.498209504950339,7.303947783103127,56.544183527810155,0.07311122207843135,-0.4911019,3.3680788760824667,-4.396081,10.8366,-0.4687358750980392,0.5327816,3.154367075777848,-9.690873,2.9157176,0.041128815196078465,-0.64064294,2.02502591634817,-2.4112997,4.752423,4.296206084614471,3.3746803454832115,2.6075788816624312,1.2111315015648583,12.063604033028748,forehand,2026-05-17 10:54:01.840,1
1779008047045,8.996900689803923,4.283116,11.303466691440033,-1.0120897,47.3095,-1.9707507947058822,-4.286709,7.171491177391472,-10.920987,11.867201,-1.7182627239215689,0.61444026,8.006242915661444,-23.72482,9.910094,14.944140635400053,11.30367914610552,10.248941511922347,7.083967841465949,48.32172846389226,0.3407645198039216,-1.0134969,4.585017388975097,-5.333942,16.75619,0.13501855764705886,1.2654396,3.284793513666607,-10.265334,2.9877584,0.16083110598039216,-0.6162743,2.175206291718517,-2.2902553,5.9185233,4.73523302004495,3.26432854933242,3.7197199306860544,1.4767437709010418,17.622071901005018,forehand,2026-05-17 10:54:07.045,1
1779008051718,11.736435721764705,6.1168547,14.280186287567526,-0.54497135,61.69435,-5.340367085098039,-7.4762883,6.665096921710776,-17.231874,14.005165,-2.9801868102156863,-0.043118615,10.354356649365938,-32.992928,8.184153,17.38962682520998,11.312686014753698,15.02533500762301,5.0322297050003835,69.40539508927472,0.07918710078431378,-0.639844,5.156735278159965,-6.4292,20.435192,-0.10662886039215688,1.1672992,3.734544308959694,-12.761724,3.950121,-0.3406260829941176,-1.2217624,2.86067883757161,-3.9457266,7.337499,5.540099524010946,4.178339099834571,4.189511464797174,1.4349745132961953,21.591200447261567,forehand,2026-05-17 10:54:11.718,1
1779008060860,11.59134492352941,8.777034,11.88749778848873,-7.2247634,43.791744,-3.521118622462745,-3.7189806,6.950827039572918,-16.786316,9.810682,-2.6907799361960785,0.1281581,9.626605390058195,-27.5492,8.723135,17.580933910747337,12.828554991534599,11.140238632163484,6.26150798371196,49.25425317441514,-0.0923283261568627,-0.59430254,3.682316111351577,-4.7309837,11.13981,-1.0154864737254903,-0.46873066,3.240308872749143,-10.2925,3.607628,0.38865061707843135,-0.15966138,2.5115442665218084,-3.8756833,5.964864,4.669725218439467,3.995093322463018,3.0559859590126046,0.3195790874358651,13.262887418731669,forehand,2026-05-17 10:54:20.860,1
1779008067352,7.574925929215686,5.577872,7.869166221868667,-3.311749,35.175205,-4.641051796078432,-7.506232,7.797388242178295,-19.075195,17.08575,-0.3123047517647058,2.9907548,8.621519911241924,-24.130854,13.429052,14.530775183810855,11.287773523185429,7.8920261566696945,6.860093125620976,40.4155233882856,-0.08207746964705877,-0.66075045,4.1434190867043,-4.053455,17.935472,0.14301611254901958,0.48870498,2.6319651279162994,-8.025015,3.2895038,0.4240952374117647,0.07536976,1.9611463293793479,-2.6034524,6.031711,3.979054065938103,3.2546474659156814,3.4645225406517897,1.0937077966015163,18.54624756651317,forehand,2026-05-17 10:54:27.352,1
1779008071808,7.387350576470588,3.6303477,9.050205660565352,-0.9366321,35.96811,-4.365595247254902,-4.874799,5.365735865878604,-12.843358,7.726616,-0.3571141360980392,0.30542353,8.198047082403086,-20.956844,11.148557,13.777391895732498,10.936646541397469,7.71534450141704,7.215085289190559,37.42360823964846,0.18063570905294118,-0.50455123,2.622871032198479,-5.1283393,6.058743,-0.6085064929411764,-0.6544918,3.2130703635218705,-8.587625,2.9051979,0.1758732059411765,-0.44063345,1.446113784228634,-1.6352308,3.2892375,3.773179266793853,3.0021813672301447,2.283728724322796,1.0316726995691967,9.373056942976584,forehand,2026-05-17 10:54:31.808,1
1779008076221,7.140287510333334,3.6543026,8.067897984009086,-1.1677958,29.829697,-5.315050269607843,-7.069057,5.120088056558089,-12.554703,9.221395,-0.6707339936470589,0.9210615,7.578626653516613,-15.28435,12.63016,13.134610415457468,10.792108776925819,7.351906360408227,4.0123188472171565,32.66282316903248,-0.020540926666666577,-0.7937794,3.5613209938896304,-4.386893,10.313938,-0.06826516627450978,0.029295666,2.8498513843110476,-6.61869,3.458087,-0.1999990570588235,-0.75462973,1.8978726789793128,-2.2725446,4.4870305,4.2996080654763995,3.7171613211259675,2.3656293141315365,1.3362902206308176,12.049440807356659,forehand,2026-05-17 10:54:36.221,1
1779008079664,7.354917609607844,5.8150244,10.949980990077588,-8.483587,50.04993,-4.370409731960784,-4.51907,6.311003618430401,-17.46304,7.606842,-0.040676149137254994,0.7653554,7.827082841014987,-20.316053,14.730995,14.201597388766618,11.038709575976727,9.48345338942269,2.230884105379942,51.40649563658468,0.575994074117647,-0.41107145,3.985735446608314,-4.002054,13.68081,-0.3458141874509804,0.22863935,2.913664095459282,-9.919246,3.508955,0.026535820156862736,-0.356475,1.5073605704068653,-1.9431016,4.4103293,4.109499230282904,3.277365829510943,3.1437270539101863,0.44584176196765335,14.383622537781614,forehand,2026-05-17 10:54:39.664,1
1779008180065,7.652168329607844,3.6734664,10.85325579286393,-3.486619,37.06524,-6.696278410588236,-7.7972827,4.54368210276306,-16.477299,3.081783,1.632095878235294,1.2528353,6.480164145111239,-10.777258,19.439308,13.636708578861466,10.307469535264651,9.946480347709215,1.5606505563172124,41.44054890398081,0.28887038629411765,0.85410184,2.539626256392105,-6.6069717,4.050525,0.43759943529411766,-1.0063062,2.9999593419389363,-2.8676462,8.76513,-0.09707518470588235,1.2908735,2.268520582297577,-4.9016976,3.3936365,4.017790657412124,3.300924528319417,2.1024268886471407,1.7219779501608092,9.380390203677935,backhand,2026-05-17 10:56:20.065,1
1779008184648,4.983393851960785,1.4480668,11.579284514354427,-6.2965155,38.71333,-7.3230014117647055,-7.3205824,4.069288323845713,-18.496687,4.201669,2.5763606614509804,1.3845866,5.021286104498028,-14.050679,12.637347,13.660163777286972,10.166236661921678,8.504136507731902,5.123679070843195,39.57129008120143,-0.014438961843137244,0.5705997,1.6961652495039778,-6.3331904,2.2847955,0.666891528882353,-0.32837778,3.0205588027844232,-2.389461,8.602805,-0.4655034282745098,-0.27005276,2.149593763377696,-6.147163,2.45258,3.2919967301971558,2.5347633027082788,2.49847898181609,0.5527198074005059,10.966477278372357,backhand,2026-05-17 10:56:24.648,1
1779008205338,5.7816048586274515,2.4385972,10.763344857665594,-3.698619,38.398323,-7.659495675882353,-7.089419,4.768812734136364,-22.549837,0.6204289,1.5281040189019608,3.2135344,8.258729991131327,-20.075308,20.622675,13.990154053300634,10.454442606905246,10.17238512328982,3.020652398820111,42.240878530900474,0.09097324027450981,0.6077519,1.9235915408680178,-7.5767913,3.5259998,0.4197896383333333,-1.1583773,3.6267256990067223,-2.3251438,10.554029,-0.41461983147058823,-0.35034952,2.0985566645106526,-5.721177,2.4804108,3.501302507193936,2.338527496481065,3.0193574500768174,0.7521766452966675,12.230583230333004,backhand,2026-05-17 10:56:45.338,1
1779008213035,6.183763463921569,2.6769474,9.922334442175547,-3.8231838,35.863907,-9.160732694117648,-8.623723,3.729419854333242,-21.337725,-2.7679756,1.3183351764705884,2.0792754,5.662067789346271,-14.830408,11.972602,13.930897324389223,10.020605449639755,8.534804482704681,6.154040496494839,40.60184814042552,0.18675072660784314,0.20733342,1.027938019273405,-4.125895,2.2870593,0.5765553955686274,-1.0985875,3.3624587982519687,-2.393456,9.775031,-0.808999039490196,-0.6953726,2.1249874291296726,-6.4048314,1.8669329,3.1922371483224663,2.1980302312881075,2.7434246073182296,0.8211802999286119,11.716933275169927,backhand,2026-05-17 10:56:53.035,1
1779008217064,8.706953909019608,3.5824382,13.536695558604746,-2.7260547,55.97275,-8.474921305882352,-8.36022,6.246256851371907,-30.572294,4.3358164,-4.310968867058824,-1.1378523,12.183788548803115,-42.8084,15.275967,17.57180316445106,12.21730482271528,15.010100226566745,3.427626971621816,70.90664426307224,0.06350526652941177,0.6535597,2.6034504729295898,-10.229647,2.5557804,1.1518575430392157,-0.12144385,4.626330928768,-3.240367,14.614276,-0.42847653401960784,0.13209683,2.6600131349839016,-9.815513,2.4507155,4.2057244498363096,2.4007094419410846,4.331208892510171,0.45939412594436785,16.20219068132835,backhand,2026-05-17 10:56:57.064,1
1779008226667,7.071875376666666,2.558371,10.154618792450059,-2.7116816,37.25089,-8.488448728627452,-8.3434515,4.178400464989912,-18.42722,-0.89471126,-1.2535163578294117,-0.0011977393,8.06896426498781,-28.815212,14.382453,14.90956692038073,11.771519868935712,9.222343750722349,5.442398324699526,44.855001950610514,-0.03334796574509804,0.75715977,2.62667036803002,-7.125771,3.012926,0.5941406578431373,-0.9847339,3.675979201987781,-3.1297092,10.136434,-0.46979593748235293,0.5550197,2.127593413417177,-6.7368045,2.4648309,4.011252893239309,2.9056979806455625,3.018814532092882,1.138612249309224,12.03239452112277,backhand,2026-05-17 10:57:06.667,1
1779008232713,5.75041668,1.672044,9.213622204410743,-1.1833664,34.88056,-7.852261220588235,-8.173373,4.046892430255722,-18.750608,0.7485871,-0.5724019572549018,1.1282704,8.1978220225917,-20.441816,15.711944,13.954185462806958,10.479082198357322,8.173908595573977,7.889998405447597,42.142135373690316,0.14614411294313726,0.5528891,2.958319624634273,-13.211014,5.6884193,0.6407656501176471,-0.80829406,2.9770882544550346,-2.6362104,9.100166,-0.2243677319607843,0.7346554,2.2582914482309193,-5.5485992,4.8345838,3.6710152335722825,2.4529780352568094,3.0758145312567646,1.0503291869798779,14.470922809029172,backhand,2026-05-17 10:57:12.713,1
1779008236465,6.406402042549019,1.1091065,14.586343473155361,-6.43186,47.444847,-6.969503939215686,-6.4019165,3.7142235911581656,-15.519108,2.1906652,-1.1961658098039216,-1.1749822,7.588535386940644,-21.535353,13.617098,15.076967321994141,10.382514937229605,12.047789019256765,4.262113170189508,49.96048073875092,-0.5025381715294117,0.23809387,2.187633141869035,-7.98227,2.0090168,0.9540073448431372,-0.60415655,3.300681506908107,-2.1336565,9.972511,-0.15884413062745098,0.31905642,2.040977824501467,-5.793484,2.704789,3.47412494232929,2.0244883843939747,2.9574578380342738,1.314094787358404,11.971219676447546,backhand,2026-05-17 10:57:16.465,1
1779008249998,7.261188710980392,1.4025527,16.289618378431882,-7.593667,54.758244,-5.962768833921569,-5.8138266,3.7447142746824555,-13.794363,4.7574205,1.6140358671176471,1.8780552,3.929471032849262,-6.374368,10.438298,14.958568104779042,9.417834308348686,12.62076212929347,4.639585777816474,55.872741511687856,-0.3396678352156863,0.3641984,2.075777684911611,-6.8886094,2.0405762,0.9032360276666667,-0.74437624,3.3559284663249214,-2.2857277,11.063375,-0.5184810743137255,0.5370428,2.6056656973120402,-8.2559185,2.0713367,3.603518376843904,2.1415175764733165,3.21552232714734,0.8977759452099262,13.387444598277037,backhand,2026-05-17 10:57:29.998,1
1779008261858,5.94245424,3.2961786,11.428731614759398,-6.946888,38.872627,-8.18048872745098,-7.4762883,4.30573597630557,-26.653292,1.1138976,2.033737835882353,1.7690609,5.468404588436599,-8.705169,14.056668,14.027438723548022,9.97487252575064,9.319384756113033,5.45510481651561,47.28554057447653,0.26597175052352945,0.7751367,1.575467839949273,-5.153507,2.564303,0.4642161779411764,-1.2179008,3.1709813584693927,-2.8874874,8.365777,-0.1986387153176471,0.5764588,2.59872243488739,-6.9450703,2.342588,3.5911708793897064,2.5736904464024173,2.543295186165153,0.6505287611641128,11.07292681841581,backhand,2026-05-17 10:57:41.858,1
1779008266313,6.667791017607843,0.71505034,15.213164906783211,-7.4858704,49.24984,-5.842830520784314,-5.8773065,4.29160701155477,-19.14706,3.0302804,-0.10382753254901962,2.2529476,5.615241502975343,-12.769098,8.43448,14.515635994985637,10.10821436915241,12.110017162389573,4.300318628548843,50.35242373491005,-0.8520547800784314,-0.066847384,2.7998696352852703,-9.270081,2.2255385,0.6944091388627451,-0.6137442,3.2310988877639883,-2.8581917,8.7396965,-0.07495983198039217,0.6879155,2.685863025401941,-7.5011554,3.5972414,4.013931112991119,2.4373376065691783,3.208948602459329,1.7213707202998254,12.565497735658532,backhand,2026-05-17 10:57:46.313,1
1779008270367,7.192119032686274,3.1141222,10.549267830948265,-1.9403377,35.09496,-10.190788482352941,-8.686006,4.229887279230226,-29.028408,-3.877082,-0.6311381792941176,-0.918666,7.439272030432696,-13.468578,19.440506,15.577986131951226,11.186429308116196,9.802615194133907,7.137805356251428,46.35735991475447,0.6983491510980392,0.87820417,1.5872626023911987,-3.7169542,6.502972,0.9435267127450981,-0.74091405,3.8671401266846357,-2.8506014,11.718799,-0.31848201751960786,0.29841632,2.385182764440553,-6.8935366,2.1769342,3.683949929955635,2.6598949978594453,3.2907913348898163,0.9627848398392743,13.481669306119523,backhand,2026-05-17 10:57:50.367,1
1779008274168,6.526128965882353,0.8803384,14.72811415250907,-7.853576,47.75626,-5.30476372227451,-6.6809897,5.21686921766962,-19.751919,4.2076583,0.5128907333333333,1.9163828,4.911998726218661,-7.648763,8.093124,14.27175275386706,9.724184392173594,11.529008206632627,4.494646684549383,49.28937467399166,-0.45945890384313726,-0.014381508,2.08891915923523,-6.968773,2.4355352,0.8641751452941177,-0.7599562,3.4702279249309345,-2.6472628,8.88684,-0.3358165754901961,0.506016,2.636414573852949,-8.039396,2.910258,3.8391491459575775,2.508730866936328,3.0683850539033326,1.3655070345572833,13.110925421723717,backhand,2026-05-17 10:57:54.168,1
1779008277824,5.86535278345098,1.4384849,13.178094815939899,-7.0954075,43.901936,-8.332108523529412,-7.9290338,4.640832398867078,-26.692818,-1.1642026,0.7741622866666666,2.4877045,6.46836701784678,-14.887899,12.558296,14.71702015710736,10.107775506060833,11.073889185228314,7.850229989665211,50.918808976147645,-0.13559035184313725,-0.019974317,1.6007702064151983,-5.728368,2.0751984,1.0112488164313724,-0.60828453,3.4987435464035643,-1.931916,9.544794,-0.38641296382352947,0.46833116,2.561770924128397,-7.480249,2.5404668,3.458777126279042,2.0310071430764767,3.221501249444909,0.9467638445254956,12.455141977682992,backhand,2026-05-17 10:57:57.824,1
1779008296556,5.502273192927451,1.198937,12.284308808508912,-5.609013,44.8745,-8.631331994117648,-8.4225025,4.490594782519913,-25.48909,0.5485646,0.3660854262156863,0.9174683,6.582382516765193,-12.579856,13.571584,14.500709751354782,10.558668875091318,10.340626106756327,6.952497572432587,48.06209102810686,0.052152548862745084,0.28936127,1.076852499816025,-4.859485,1.4131163,0.8810449545098039,-0.81069094,3.4850596867149966,-2.4147618,9.434003,-0.6360867137647059,-0.008921862,2.280026377530861,-6.939078,1.8746563,3.353250695577922,2.039018764105684,2.870859507607759,1.3938706539545864,11.75234063505225,backhand,2026-05-17 10:58:16.556,1
1779008308542,4.924352305411764,1.4540554,10.604016650706104,-5.9467754,33.02167,-8.928065884313725,-7.9913163,4.214246539174818,-26.150242,-3.050642,1.0281065124313726,2.8613992,6.634913161934611,-19.2321,11.321032,13.880115117649757,10.390395063712457,9.2104999505809,7.322275682187655,45.977144186252076,0.0768267052745098,0.19175345,1.359946976628394,-6.550777,1.7649307,0.7915547903921569,-0.93200165,3.4966636509263074,-2.4951918,10.519674,-0.6927093295098039,0.120644875,2.4522999929427156,-7.8750744,1.3585199,3.381432063372548,1.8778385706476104,3.092196139001438,0.6100782089135622,12.485771364158445,backhand,2026-05-17 10:58:28.542,1
1779008353089,5.9648120549019605,1.561852,13.114742020667812,-7.750571,44.303177,-5.699618452156862,-5.6653066,3.58089970653717,-14.861548,0.88872254,2.4149711480392155,3.3249242,4.183632061321164,-5.7479506,10.404761,13.055179026181863,8.422423931763761,10.190695667320739,3.9995110213553,45.31504651565393,-0.6865943110588235,-0.18482901,1.8881688441541682,-6.866105,1.7325723,0.47513287529411763,-0.7772673,2.9668342133657624,-2.5211585,7.6845193,-0.3582791992156863,0.8056308,2.7471177263403663,-7.6641455,2.073201,3.5585096258747497,2.199318835974525,2.7999517111555314,1.1627888282589576,10.980739848246754,backhand,2026-05-17 10:59:13.089,1
1779008357514,4.528464325098039,1.7271401,12.252484405448591,-8.541079,40.75667,-7.995802110196078,-7.0870233,6.109086096906218,-29.423662,2.269716,1.1403887193019608,1.8804506,9.44663645296362,-20.316053,20.71011,15.419477194180958,11.958140829763801,11.02827721533821,3.27311979576942,50.9501003167449,0.38250425503921565,0.7775336,3.0089851855813814,-13.9279585,5.3939977,0.7354282607254902,-0.46846431,2.899064062194685,-1.8236552,8.4205065,0.05192538501960786,0.4116041,2.6746576324587155,-6.5619626,5.8159885,3.7146248617258,2.3787589184726183,3.3528508468111986,0.35955362115532724,16.46333601882942,backhand,2026-05-17 10:59:17.514,1
